1_f1-score,1_precision,1_recall,1_support,2_f1-score,2_precision,2_recall,2_support,3_f1-score,3_precision,3_recall,3_support,4_f1-score,4_precision,4_recall,4_support,5_f1-score,5_precision,5_recall,5_support,accuracy,description,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,model_name,parm,predict_time_min,score_time_min,status,status_date,test_examples,test_features,total_time_min,train_examples,train_features,train_time_min,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_80-ngram13-999-10,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:38,250.0,10.0,0.0,749.0,10.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.33333333333333337,0.6428571428571429,0.225,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.052631578947368425,1.0,0.02702702702702703,37.0,0.7446808510638298,0.5982905982905983,0.9859154929577465,142.0,0.6,review_body-bow-df_80-ngram13-999-10,0.2261291526689063,0.44822954822954825,0.2475885039969547,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:52:38,250.0,10.0,0.0,749.0,10.0,0.0,0.48410153042179915,0.5906862026862028,0.6,250.0
0.46511627906976744,0.43478260869565216,0.5,40.0,0.11764705882352941,0.25,0.07692307692307693,13.0,0.08333333333333333,0.16666666666666666,0.05555555555555555,18.0,0.22222222222222227,0.35294117647058826,0.16216216216216217,37.0,0.7711598746081505,0.6949152542372882,0.8661971830985915,142.0,0.604,review_body-bow-df_90-ngram1-999-35,0.33189575361140056,0.379861141214039,0.3321675955478772,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:52:38,250.0,35.0,0.0,749.0,35.0,0.0,0.5574439493763047,0.5415123759157311,0.604,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_90-ngram1-999-35,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:38,250.0,35.0,0.0,749.0,35.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.44776119402985076,0.5555555555555556,0.375,40.0,0.0,0.0,0.0,13.0,0.08695652173913045,0.2,0.05555555555555555,18.0,0.0975609756097561,0.5,0.05405405405405406,37.0,0.7796610169491526,0.6509433962264151,0.971830985915493,142.0,0.624,review_body-bow-df_90-ngram1-999-35,0.282387941665578,0.3812997903563941,0.29128811910502056,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:52:39,250.0,35.0,0.0,749.0,35.0,0.0,0.5351891426273561,0.5470247379454927,0.624,250.0
0.4470588235294118,0.4222222222222222,0.475,40.0,0.1111111111111111,0.2,0.07692307692307693,13.0,0.08695652173913045,0.2,0.05555555555555555,18.0,0.19607843137254902,0.35714285714285715,0.13513513513513514,37.0,0.7739938080495357,0.6906077348066298,0.8802816901408451,142.0,0.604,review_body-bow-df_90-ngram12-999-39,0.32303973916034756,0.37399456283434185,0.3245790915509225,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:52:39,250.0,39.0,0.0,749.0,39.0,0.0,0.5522161499229745,0.5374778917828642,0.604,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_90-ngram12-999-39,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:39,250.0,39.0,0.0,749.0,39.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.48571428571428565,0.5666666666666667,0.425,40.0,0.0,0.0,0.0,13.0,0.08333333333333333,0.16666666666666666,0.05555555555555555,18.0,0.05,0.3333333333333333,0.02702702702702703,37.0,0.7806267806267806,0.6555023923444976,0.9647887323943662,142.0,0.624,review_body-bow-df_90-ngram12-999-39,0.2799348799348799,0.34443381180223287,0.29447426299538976,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:52:39,250.0,39.0,0.0,749.0,39.0,0.0,0.5345102971102971,0.5243253588516746,0.624,250.0
0.4470588235294118,0.4222222222222222,0.475,40.0,0.1111111111111111,0.2,0.07692307692307693,13.0,0.08695652173913045,0.2,0.05555555555555555,18.0,0.19607843137254902,0.35714285714285715,0.13513513513513514,37.0,0.7739938080495357,0.6906077348066298,0.8802816901408451,142.0,0.604,review_body-bow-df_90-ngram13-999-39,0.32303973916034756,0.37399456283434185,0.3245790915509225,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:52:39,250.0,39.0,0.0,749.0,39.0,0.0,0.5522161499229745,0.5374778917828642,0.604,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_90-ngram13-999-39,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:40,250.0,39.0,0.0,749.0,39.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.48571428571428565,0.5666666666666667,0.425,40.0,0.0,0.0,0.0,13.0,0.08333333333333333,0.16666666666666666,0.05555555555555555,18.0,0.05,0.3333333333333333,0.02702702702702703,37.0,0.7806267806267806,0.6555023923444976,0.9647887323943662,142.0,0.624,review_body-bow-df_90-ngram13-999-39,0.2799348799348799,0.34443381180223287,0.29447426299538976,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:52:40,250.0,39.0,0.0,749.0,39.0,0.0,0.5345102971102971,0.5243253588516746,0.624,250.0
0.45,0.45,0.45,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0816326530612245,0.16666666666666666,0.05405405405405406,37.0,0.7551622418879057,0.649746192893401,0.9014084507042254,142.0,0.592,review_body-bow-df_default-ngram1-999-3323,0.25735897898982607,0.25328257191201353,0.28109250095165594,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:52:41,250.0,3323.0,0.0,749.0,3323.0,0.0,0.5130137860453917,0.46572250423011835,0.592,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_default-ngram1-999-3323,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:41,250.0,3323.0,0.0,749.0,3323.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.5647058823529412,0.5333333333333333,0.6,40.0,0.10526315789473684,0.16666666666666666,0.07692307692307693,13.0,0.1818181818181818,0.5,0.1111111111111111,18.0,0.2,0.38461538461538464,0.13513513513513514,37.0,0.8086419753086419,0.7197802197802198,0.9225352112676056,142.0,0.652,review_body-bow-df_default-ngram1-999-3323,0.3720858394749003,0.46087912087912086,0.36914090688738577,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:52:43,250.0,3323.0,0.0,749.0,3323.0,0.0,0.5978261764532147,0.5957582417582418,0.652,250.0
0.3666666666666667,0.55,0.275,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.14814814814814817,0.23529411764705882,0.10810810810810811,37.0,0.7195467422096317,0.6018957345971564,0.8943661971830986,142.0,0.568,review_body-bow-df_default-ngram12-999-16770,0.24687231140488927,0.2774379704488431,0.2554948610582414,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:52:54,250.0,16770.0,0.0,749.0,16770.0,0.0,0.4892951421676634,0.46470030666294954,0.568,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_default-ngram12-999-16770,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:52:56,250.0,16770.0,0.0,749.0,16770.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.5526315789473685,0.5833333333333334,0.525,40.0,0.11764705882352941,0.25,0.07692307692307693,13.0,0.19999999999999998,1.0,0.1111111111111111,18.0,0.16,0.3076923076923077,0.10810810810810811,37.0,0.7893175074183976,0.6820512820512821,0.9366197183098591,142.0,0.644,review_body-bow-df_default-ngram12-999-16770,0.3639192290378591,0.5646153846153847,0.3515524028904311,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:53:02,250.0,16770.0,0.1,749.0,16770.0,0.1,0.5809510439040523,0.6112769230769232,0.644,250.0
0.35714285714285715,0.625,0.25,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.14545454545454545,0.2222222222222222,0.10810810810810811,37.0,0.7058823529411765,0.586046511627907,0.8873239436619719,142.0,0.56,review_body-bow-df_default-ngram13-999-31822,0.24169595110771583,0.2866537467700258,0.24908641035401596,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:53:38,250.0,31822.0,0.0,749.0,31822.0,0.0,0.47961130634071814,0.46576330749354006,0.56,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-bow-df_default-ngram13-999-31822,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:53:42,250.0,31822.0,0.0,749.0,31822.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.5526315789473685,0.5833333333333334,0.525,40.0,0.11764705882352941,0.25,0.07692307692307693,13.0,0.10526315789473684,1.0,0.05555555555555555,18.0,0.08888888888888889,0.25,0.05405405405405406,37.0,0.793002915451895,0.6766169154228856,0.9577464788732394,142.0,0.644,review_body-bow-df_default-ngram13-999-31822,0.33148672000128376,0.5519900497512438,0.3338558330811852,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:02,250.0,31822.0,0.3,749.0,31822.0,0.3,0.5656988585910556,0.5996517412935324,0.644,250.0
0.39999999999999997,0.36,0.45,40.0,0.0,0.0,0.0,13.0,0.058823529411764705,0.0625,0.05555555555555555,18.0,0.09302325581395349,0.3333333333333333,0.05405405405405406,37.0,0.7531645569620253,0.6839080459770115,0.8380281690140845,142.0,0.56,review_body-tfidf-df_80-ngram11-999-10,0.2610022684375487,0.28794827586206895,0.2795275557247388,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:02,250.0,10.0,0.0,749.0,10.0,0.0,0.5098002043325426,0.4998931034482758,0.56,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_80-ngram11-999-10,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:02,250.0,10.0,0.0,749.0,10.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.37142857142857144,0.43333333333333335,0.325,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7734806629834254,0.6363636363636364,0.9859154929577465,142.0,0.612,review_body-tfidf-df_80-ngram11-999-10,0.22898184688239936,0.21393939393939396,0.2621830985915493,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:02,250.0,10.0,0.0,749.0,10.0,0.0,0.4987655880031571,0.4307878787878788,0.612,250.0
0.39999999999999997,0.36,0.45,40.0,0.0,0.0,0.0,13.0,0.058823529411764705,0.0625,0.05555555555555555,18.0,0.09302325581395349,0.3333333333333333,0.05405405405405406,37.0,0.7531645569620253,0.6839080459770115,0.8380281690140845,142.0,0.56,review_body-tfidf-df_80-ngram12-999-10,0.2610022684375487,0.28794827586206895,0.2795275557247388,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.5098002043325426,0.4998931034482758,0.56,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_80-ngram12-999-10,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.37142857142857144,0.43333333333333335,0.325,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7734806629834254,0.6363636363636364,0.9859154929577465,142.0,0.612,review_body-tfidf-df_80-ngram12-999-10,0.22898184688239936,0.21393939393939396,0.2621830985915493,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.4987655880031571,0.4307878787878788,0.612,250.0
0.39999999999999997,0.36,0.45,40.0,0.0,0.0,0.0,13.0,0.058823529411764705,0.0625,0.05555555555555555,18.0,0.09302325581395349,0.3333333333333333,0.05405405405405406,37.0,0.7531645569620253,0.6839080459770115,0.8380281690140845,142.0,0.56,review_body-tfidf-df_80-ngram13-999-10,0.2610022684375487,0.28794827586206895,0.2795275557247388,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.5098002043325426,0.4998931034482758,0.56,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_80-ngram13-999-10,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.37142857142857144,0.43333333333333335,0.325,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7734806629834254,0.6363636363636364,0.9859154929577465,142.0,0.612,review_body-tfidf-df_80-ngram13-999-10,0.22898184688239936,0.21393939393939396,0.2621830985915493,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:03,250.0,10.0,0.0,749.0,10.0,0.0,0.4987655880031571,0.4307878787878788,0.612,250.0
0.34285714285714286,0.4,0.3,40.0,0.09523809523809525,0.125,0.07692307692307693,13.0,0.2222222222222222,0.3333333333333333,0.16666666666666666,18.0,0.12244897959183675,0.25,0.08108108108108109,37.0,0.7507507507507507,0.6544502617801047,0.8802816901408451,142.0,0.576,review_body-tfidf-df_90-ngram11-999-35,0.30670343813200956,0.3525567190226876,0.30099050296233393,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:03,250.0,35.0,0.0,749.0,35.0,0.0,0.5203583992155421,0.5032277486910994,0.576,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_90-ngram11-999-35,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:03,250.0,35.0,0.0,749.0,35.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.3880597014925373,0.48148148148148145,0.325,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.775623268698061,0.639269406392694,0.9859154929577465,142.0,0.612,review_body-tfidf-df_90-ngram11-999-35,0.23273659403811964,0.22415017757483507,0.2621830985915493,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:04,250.0,35.0,0.0,749.0,35.0,0.0,0.5026435688593046,0.44014205986808724,0.612,250.0
0.35616438356164376,0.3939393939393939,0.325,40.0,0.09090909090909093,0.1111111111111111,0.07692307692307693,13.0,0.15384615384615383,0.25,0.1111111111111111,18.0,0.16666666666666669,0.36363636363636365,0.10810810810810811,37.0,0.7673716012084593,0.671957671957672,0.8943661971830986,142.0,0.588,review_body-tfidf-df_90-ngram12-999-39,0.3069915792384029,0.35812890812890813,0.30310169866507897,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.5333242333271304,0.5222982202982203,0.588,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_90-ngram12-999-39,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
0.3582089552238806,0.4444444444444444,0.3,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.04878048780487805,0.25,0.02702702702702703,37.0,0.7700831024930748,0.634703196347032,0.9788732394366197,142.0,0.608,review_body-tfidf-df_90-ngram12-999-39,0.23541450910436668,0.2658295281582953,0.26118005329272936,250.0,LR,"{'n_jobs': 6, 'c': 1, 'max_iter': 300}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.5019401472470093,0.4686225266362253,0.608,250.0
0.35616438356164376,0.3939393939393939,0.325,40.0,0.09090909090909093,0.1111111111111111,0.07692307692307693,13.0,0.15384615384615383,0.25,0.1111111111111111,18.0,0.16666666666666669,0.36363636363636365,0.10810810810810811,37.0,0.7673716012084593,0.671957671957672,0.8943661971830986,142.0,0.588,review_body-tfidf-df_90-ngram13-999-39,0.3069915792384029,0.35812890812890813,0.30310169866507897,250.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.5333242333271304,0.5222982202982203,0.588,250.0
0.0,0.0,0.0,40.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,37.0,0.7244897959183673,0.568,1.0,142.0,0.568,review_body-tfidf-df_90-ngram13-999-39,0.14489795918367346,0.11359999999999999,0.2,250.0,RN,"{'n_jobs': 6, 'radius': 30}",0.0,0.0,success,2019-05-23 19:54:04,250.0,39.0,0.0,749.0,39.0,0.0,0.4115102040816326,0.32262399999999997,0.568,250.0
