1_f1-score,1_precision,1_recall,1_support,2_f1-score,2_precision,2_recall,2_support,3_f1-score,3_precision,3_recall,3_support,4_f1-score,4_precision,4_recall,4_support,5_f1-score,5_precision,5_recall,5_support,accuracy,dataset,macro avg_f1-score,macro avg_precision,macro avg_recall,macro avg_support,model_name,param,predict_time_min,score_time_min,status,status_date,test_examples,test_features,total_time_min,train_examples,train_features,train_time_min,weighted avg_f1-score,weighted avg_precision,weighted avg_recall,weighted avg_support
0.4864104967197751,0.3752711496746204,0.6910785619174434,751.0,0.33969465648854963,0.5816993464052288,0.2398921832884097,371.0,0.3942558746736292,0.6622807017543859,0.28066914498141265,538.0,0.3715302491103203,0.5137795275590551,0.2909698996655518,897.0,0.742749647280138,0.710984393757503,0.7774860518542829,3047.0,0.6047466095645967,TFIDF,0.4669281848544825,0.5688030238301586,0.45601916834142014,5604.0,RN,"{'n_jobs': 6, 'radius': 30.0}",29.5,0.0,success,2019-05-19 02:52:36,5604.0,49228.0,30.8,16810.0,49228.0,1.3,0.5888385920561658,0.6211948237804111,0.6047466095645967,5604.0
0.7225891677675033,0.7169069462647444,0.7283621837549934,751.0,0.33675564681724846,0.7068965517241379,0.2210242587601078,371.0,0.4223433242506812,0.7908163265306123,0.28810408921933084,538.0,0.39618138424821003,0.6916666666666667,0.27759197324414714,897.0,0.819290465631929,0.7090429359558648,0.970134558582212,3047.0,0.7118129907209136,TFIDF,0.5394319977431145,0.7230658854284051,0.49704341271215824,5604.0,LR,"{'n_jobs': 6, 'c': 1.0, 'max_iter': 500}",0.0,0.0,success,2019-05-19 03:37:52,5604.0,49228.0,45.2,16810.0,49228.0,45.2,0.6685535811671293,0.715023866321461,0.7118129907209136,5604.0
0.5931558935361216,0.640218878248974,0.5525383707201889,1694.0,0.0025542784163473816,0.25,0.0012836970474967907,779.0,0.4281190626979101,0.5460420032310178,0.35208333333333336,960.0,0.5255898366606172,0.8379629629629629,0.38286620835536755,1891.0,0.8309918096490704,0.7276724950266987,0.9685061315496098,7176.0,0.71592,BOW90,0.47608217619201343,0.6003792678939307,0.45145554820119926,12500.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:37:56,12500.0,8.0,0.0,37499.0,8.0,0.0,0.6699902219114778,0.6887877512104073,0.71592,12500.0
0.5931558935361216,0.640218878248974,0.5525383707201889,1694.0,0.0025542784163473816,0.25,0.0012836970474967907,779.0,0.4281190626979101,0.5460420032310178,0.35208333333333336,960.0,0.5255898366606172,0.8379629629629629,0.38286620835536755,1891.0,0.8309918096490704,0.7276724950266987,0.9685061315496098,7176.0,0.71592,BOW90,0.47608217619201343,0.6003792678939307,0.45145554820119926,12500.0,RN,"{'n_jobs': 6, 'radius': 30.0, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:38:01,12500.0,8.0,0.0,37499.0,8.0,0.0,0.6699902219114778,0.6887877512104073,0.71592,12500.0
0.5963044159098028,0.6350900600400267,0.5619834710743802,1694.0,0.0,0.0,0.0,779.0,0.4264224983649444,0.5729349736379613,0.33958333333333335,960.0,0.5228709557456304,0.8809523809523809,0.37176097303014277,1891.0,0.8300315307275864,0.7241773071732586,0.9721293199554069,7176.0,0.71656,BOW90,0.4751258801495927,0.5626309443607255,0.44909141947865266,12500.0,LR,"{'n_jobs': 6, 'c': 1.0, 'max_iter': 500, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:38:03,12500.0,8.0,0.0,37499.0,8.0,0.0,0.6691648416638158,0.6790749956045203,0.71656,12500.0
0.5961839224272755,0.6340652029274784,0.5625737898465171,1694.0,0.0,0.0,0.0,779.0,0.3704423918327661,0.3473108477666363,0.396875,960.0,0.5226846644169478,0.8981958762886598,0.3685880486515071,1891.0,0.8238326072283243,0.735993860322333,0.935479375696767,7176.0,0.69952,TFIDF90,0.46262871718106274,0.5231131574610215,0.4527032428389582,12500.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:38:09,12500.0,10.0,0.0,37499.0,10.0,0.0,0.661262380050733,0.6710004169080029,0.69952,12500.0
0.5961839224272755,0.6340652029274784,0.5625737898465171,1694.0,0.0,0.0,0.0,779.0,0.3704423918327661,0.3473108477666363,0.396875,960.0,0.5226846644169478,0.8981958762886598,0.3685880486515071,1891.0,0.8238326072283243,0.735993860322333,0.935479375696767,7176.0,0.69952,TFIDF90,0.46262871718106274,0.5231131574610215,0.4527032428389582,12500.0,RN,"{'n_jobs': 6, 'radius': 30.0, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:38:13,12500.0,10.0,0.0,37499.0,10.0,0.0,0.661262380050733,0.6710004169080029,0.69952,12500.0
0.5963044159098028,0.6350900600400267,0.5619834710743802,1694.0,0.0,0.0,0.0,779.0,0.42735042735042733,0.5793226381461676,0.3385416666666667,960.0,0.5237735849056605,0.9143610013175231,0.36700158646218933,1891.0,0.8300700130532811,0.7227733002686505,0.9747770345596433,7176.0,0.71728,TFIDF90,0.4754996882438344,0.5703093999544736,0.4484607517525759,12500.0,LR,"{'n_jobs': 6, 'c': 1.0, 'max_iter': 500, 'min_df': 0.05, 'max_df': 0.95}",0.0,0.0,success,2019-05-19 03:38:16,12500.0,10.0,0.0,37499.0,10.0,0.0,0.6693947482827652,0.6838136120437918,0.71728,12500.0
0.7187675070028011,0.6839019189765458,0.7573789846517119,1694.0,0.4186822351959966,0.5976190476190476,0.32220795892169446,779.0,0.5330713817943681,0.7178130511463845,0.4239583333333333,960.0,0.5478757133798352,0.684085510688836,0.45690111052353255,1891.0,0.8644372990353697,0.8026032959159303,0.9365942028985508,7176.0,0.76208,BOW,0.6165668272816742,0.6972045648693489,0.5794081180657645,12500.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",18.1,0.0,success,2019-05-19 03:57:14,12500.0,7527.0,18.8,37499.0,7527.0,0.7,0.7435783341185682,0.7493010056117873,0.76208,12500.0
0.7187675070028011,0.6839019189765458,0.7573789846517119,1694.0,0.4186822351959966,0.5976190476190476,0.32220795892169446,779.0,0.5330713817943681,0.7178130511463845,0.4239583333333333,960.0,0.5478757133798352,0.684085510688836,0.45690111052353255,1891.0,0.8644372990353697,0.8026032959159303,0.9365942028985508,7176.0,0.76208,BOW,0.6165668272816742,0.6972045648693489,0.5794081180657645,12500.0,RN,"{'n_jobs': 6, 'radius': 30.0}",17.8,0.0,success,2019-05-19 04:15:48,12500.0,7527.0,18.5,37499.0,7527.0,0.7,0.7435783341185682,0.7493010056117873,0.76208,12500.0
0.7376907572703715,0.7200674536256324,0.756198347107438,1694.0,0.4294975688816856,0.5824175824175825,0.34017971758664955,779.0,0.552414605418139,0.6355013550135501,0.48854166666666665,960.0,0.5566007135906584,0.7197986577181208,0.4537281861448969,1891.0,0.879706034038164,0.8184980806142035,0.9508082497212932,7176.0,0.77568,BOW,0.6311819358398038,0.6952566258778179,0.5978912334453889,12500.0,LR,"{'n_jobs': 6, 'c': 1.0, 'max_iter': 500}",0.0,0.0,success,2019-05-19 04:31:40,12500.0,7527.0,15.9,37499.0,7527.0,15.9,0.7583877775867246,0.7614608281752493,0.77568,12500.0
0.6173515981735159,0.6373350094280327,0.5985832349468713,1694.0,0.4342857142857143,0.8413284132841329,0.2926829268292683,779.0,0.5228095582910934,0.8574821852731591,0.37604166666666666,960.0,0.5442764578833692,0.8523111612175873,0.39978847170809095,1891.0,0.8260026656973222,0.7306538049303323,0.9499721293199554,7176.0,0.73408,TFIDF,0.588945198866203,0.7838221148266488,0.5234136858941705,12500.0,KNN,"{'n_jobs': 6, 'n_neighbors': 5}",2134.2,0.0,success,2019-05-20 16:21:58,12500.0,100038.0,2145.7,37499.0,100038.0,11.5,0.7074097012476314,0.7530492278259346,0.73408,12500.0
0.6173515981735159,0.6373350094280327,0.5985832349468713,1694.0,0.4342857142857143,0.8413284132841329,0.2926829268292683,779.0,0.5228095582910934,0.8574821852731591,0.37604166666666666,960.0,0.5442764578833692,0.8523111612175873,0.39978847170809095,1891.0,0.8260026656973222,0.7306538049303323,0.9499721293199554,7176.0,0.73408,TFIDF,0.588945198866203,0.7838221148266488,0.5234136858941705,12500.0,RN,"{'n_jobs': 6, 'radius': 30.0}",2123.1,0.0,success,2019-05-22 03:57:07,12500.0,100038.0,2135.2,37499.0,100038.0,12.1,0.7074097012476314,0.7530492278259346,0.73408,12500.0
