model_name,description,file,train_examples,train_features,test_examples,test_features,param,model_file,status,status_date,1_precision,1_recall,1_f1-score,1_support,2_precision,2_recall,2_f1-score,2_support,3_precision,3_recall,3_f1-score,3_support,4_precision,4_recall,4_f1-score,4_support,5_precision,5_recall,5_f1-score,5_support,accuracy,macro avg_precision,macro avg_recall,macro avg_f1-score,macro avg_support,weighted avg_precision,weighted avg_recall,weighted avg_f1-score,weighted avg_support,confusion_matrix,model_save_time_min,total_time_min,predict_time_min,train_time_min
LRB_LRCV,review_body-tfidf-df_none-ngram13-49784-4000-nolda-nosmote-LRB_LRCV-star_rating,../dataset/feature_files/review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,37338,4000,12446,4000,"{""cv"": 5, ""random_state"": 1, ""solver"": ""lbfgs"", ""multi_class"": ""multimonial"", ""class_weight"": ""balanced"", ""n_jobs"": 4, ""verbose"": 1, ""scoring"": ""custom_scoring_function_lr_cv""}",../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-nosmote-LRB_LRCV-star_rating.jbl,success,2020-01-22 17:13:14,0.6524459613196815,0.6610951008645534,0.6567420555396507,1735,0.22125984251968503,0.34863523573200994,0.27071290944123316,806,0.27903871829105475,0.3581833761782348,0.3136960600375235,1167,0.3642198154833534,0.43176414645744177,0.3951261966927764,2103,0.8583010871568085,0.7020346646571213,0.7723428950422815,6635,0.5955327012694842,0.4750530849541167,0.5003425047778722,0.48172402335069303,12446,0.650550325040422,0.5955327012694842,0.6169991060328751,12446,"[[1147, 371, 126, 36, 55], [243, 281, 199, 58, 25], [123, 275, 418, 250, 101], [70, 152, 385, 908, 588], [175, 191, 370, 1241, 4658]]",0.0,6.74,0.0,6.74
LRB_GSCV,review_body-tfidf-df_none-ngram13-49784-4000-nolda-nosmote-LRB_GSCV-star_rating,../dataset/feature_files/review_body-tfidf-df_none-ngram13-49784-4000-nolda.csv,37338,4000,12446,4000,"{""random_state"": 1, ""solver"": ""lbfgs"", ""multi_class"": ""auto"", ""class_weight"": ""balanced"", ""n_jobs"": 4, ""verbose"": 1, ""socring"": ""custom_scoring_function_gs_cv""}",../models/review_body-tfidf-df_none-ngram13-49784-4000-nolda-nosmote-LRB_GSCV-star_rating.jbl,success,2020-01-22 19:12:11,0.6353529738743746,0.6587896253602306,0.6468590831918506,1735,0.21809744779582366,0.34987593052109184,0.26869938065745597,806,0.27181878747501664,0.3496143958868895,0.3058470764617691,1167,0.3616933826551582,0.41844983357108895,0.3880070546737213,2103,0.8509225092250923,0.6951017332328561,0.7651596847781004,6635,0.5885425036156194,0.46757702020509306,0.49436630371443135,0.4749144559525795,12446,0.642925318175406,0.5885425036156194,0.6097227296207767,12446,"[[1143, 359, 126, 43, 64], [237, 282, 192, 60, 35], [136, 258, 408, 254, 111], [82, 163, 380, 880, 598], [201, 231, 395, 1196, 4612]]",0.0,6.74,0.0,6.74
